Country,Method,Energy.type,Year,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
GRC,PCM,X,2013,IEA,Despecified,Despecified,None,None,Gross,24348.83,17805.9,4152.350652,0.731283598,0.23320083,0.170535942
GRC,PCM,X,2014,IEA,Despecified,Despecified,None,None,Gross,24046.13,17895.85,4200.427726,0.744229945,0.234715184,0.174682068
GRC,PCM,X,2015,IEA,Despecified,Despecified,None,None,Gross,24151.72,18816.58,4561.840186,0.779098963,0.242437265,0.188882621
GRC,PCM,X,2016,IEA,Despecified,Despecified,None,None,Gross,23548.76,18955.17,4547.8065,0.804932829,0.239924332,0.193122971
GRC,PCM,X,2017,IEA,Despecified,Despecified,None,None,Gross,23886.89,18916.06,4473.79052,0.791901332,0.236507524,0.187290623
GRC,PCM,X,2018,IEA,Despecified,Despecified,None,None,Gross,23146.24,18198.04,4234.670673,0.786220138,0.232699273,0.182952854
GRC,PCM,X,2019,IEA,Despecified,Despecified,None,None,Gross,22835.17,18295.64,4306.149423,0.801204458,0.235364788,0.188575317
GRC,PCM,X,1960,MW,Despecified,Despecified,None,None,Gross,1264.362234,670.7317315,49.86659583,0.530490166,0.074346558,0.039440118
GRC,PCM,X,1961,MW,Despecified,Despecified,None,None,Gross,1257.96594,669.1154724,49.63506461,0.531902694,0.074180118,0.039456605
GRC,PCM,X,1962,MW,Despecified,Despecified,None,None,Gross,1251.87792,667.9093595,49.35095553,0.533525952,0.073888702,0.03942154
GRC,PCM,X,1963,MW,Despecified,Despecified,None,None,Gross,1222.10943,654.3018522,48.65780451,0.535387287,0.074365989,0.039814605
GRC,PCM,X,1964,MW,Despecified,Despecified,None,None,Gross,1206.279254,648.5044196,48.21610826,0.537607206,0.074349699,0.039970934
GRC,PCM,X,1965,MW,Despecified,Despecified,None,None,Gross,1183.409402,638.4799012,47.65996588,0.539525797,0.074645992,0.040273439
GRC,PCM,X,1966,MW,Despecified,Despecified,None,None,Gross,1159.771677,628.146487,47.03353762,0.541612198,0.074876702,0.040554135
GRC,PCM,X,1967,MW,Despecified,Despecified,None,None,Gross,1137.2958,618.4367083,46.39821616,0.54377824,0.075025003,0.040796964
GRC,PCM,X,1968,MW,Despecified,Despecified,None,None,Gross,1116.683408,610.1457118,45.67836812,0.546390953,0.074864688,0.040905388
GRC,PCM,X,1969,MW,Despecified,Despecified,None,None,Gross,1093.186997,599.4940869,45.03686115,0.548391161,0.07512478,0.041197765
GRC,PCM,X,1970,MW,Despecified,Despecified,None,None,Gross,1072.38511,591.2856632,44.23086393,0.551374369,0.07480456,0.041245317
GRC,PCM,X,1971,MW,Despecified,Despecified,None,None,Gross,1044.7769,579.0510288,43.51898493,0.554234142,0.075155699,0.041653854
GRC,PCM,X,1972,MW,Despecified,Despecified,None,None,Gross,1024.224328,569.9898297,42.89946076,0.556508779,0.075263555,0.041884829
GRC,PCM,X,1973,MW,Despecified,Despecified,None,None,Gross,1004.312036,562.105326,42.14625875,0.559691914,0.074979291,0.041965303
GRC,PCM,X,1974,MW,Despecified,Despecified,None,None,Gross,982.630737,551.2982088,41.66474304,0.561043114,0.075575691,0.042401221
GRC,PCM,X,1975,MW,Despecified,Despecified,None,None,Gross,955.1193595,537.8302214,41.0380899,0.563102628,0.076303057,0.042966452
GRC,PCM,X,1976,MW,Despecified,Despecified,None,None,Gross,953.2054719,538.99613,40.65484881,0.565456395,0.075426977,0.042650667
GRC,PCM,X,1977,MW,Despecified,Despecified,None,None,Gross,938.2452452,532.4045728,40.22075744,0.567447131,0.075545477,0.042868064
GRC,PCM,X,1978,MW,Despecified,Despecified,None,None,Gross,933.7033826,532.5893094,39.71350141,0.570405248,0.074566839,0.042533316
GRC,PCM,X,1979,MW,Despecified,Despecified,None,None,Gross,918.0227612,525.9440739,39.17694527,0.572909623,0.074488804,0.042675353
GRC,PCM,X,1980,MW,Despecified,Despecified,None,None,Gross,903.7637325,519.9719878,38.63638238,0.575340622,0.074304738,0.042750534
GRC,PCM,X,1981,MW,Despecified,Despecified,None,None,Gross,890.8208065,514.2858772,38.24132066,0.577316867,0.0743581,0.042928185
GRC,PCM,X,1982,MW,Despecified,Despecified,None,None,Gross,871.7660986,504.7505177,37.20454484,0.578997644,0.07370878,0.04267721
GRC,PCM,X,1983,MW,Despecified,Despecified,None,None,Gross,859.4352441,499.383145,36.54846166,0.581059653,0.073187215,0.042526138
GRC,PCM,X,1984,MW,Despecified,Despecified,None,None,Gross,845.4648245,492.6379644,35.96598106,0.582682981,0.073006921,0.042539891
GRC,PCM,X,1985,MW,Despecified,Despecified,None,None,Gross,834.4214896,487.7996908,35.36178736,0.58459627,0.072492435,0.042378807
GRC,PCM,X,1986,MW,Despecified,Despecified,None,None,Gross,817.8499721,479.3216387,34.80202079,0.586075265,0.072606822,0.042553062
GRC,PCM,X,1987,MW,Despecified,Despecified,None,None,Gross,824.8655805,482.143694,34.91593312,0.584511835,0.072418106,0.04232924
GRC,PCM,X,1988,MW,Despecified,Despecified,None,None,Gross,797.621032,470.1892167,33.70559786,0.589489492,0.071685178,0.042257659
GRC,PCM,X,1989,MW,Despecified,Despecified,None,None,Gross,781.9699049,462.0928646,33.16913637,0.590934334,0.071780239,0.042417408
GRC,PCM,X,1990,MW,Despecified,Despecified,None,None,Gross,755.7633663,447.5006778,32.60727407,0.592117451,0.072865307,0.04314482
GRC,PCM,X,1991,MW,Despecified,Despecified,None,None,Gross,750.501475,445.8727243,32.05105886,0.594099731,0.071883874,0.04270619
GRC,PCM,X,1992,MW,Despecified,Despecified,None,None,Gross,745.3035769,444.1422901,31.51861627,0.595921318,0.070965132,0.042289635
GRC,PCM,X,1993,MW,Despecified,Despecified,None,None,Gross,716.6348053,427.8514353,31.05516304,0.597028545,0.072583987,0.043334712
GRC,PCM,X,1994,MW,Despecified,Despecified,None,None,Gross,712.3464748,426.3400569,30.13722344,0.598500971,0.070688229,0.042306974
GRC,PCM,X,1995,MW,Despecified,Despecified,None,None,Gross,708.4346093,425.5445309,29.62262483,0.600682865,0.069611105,0.041814198
GRC,PCM,X,1996,MW,Despecified,Despecified,None,None,Gross,711.7139936,428.4865227,29.4316566,0.602048753,0.068687473,0.041353208
GRC,PCM,X,1997,MW,Despecified,Despecified,None,None,Gross,689.0213479,415.0975493,28.80349288,0.602445121,0.069389696,0.041803484
GRC,PCM,X,1998,MW,Despecified,Despecified,None,None,Gross,719.3372379,434.6570122,29.68928336,0.604246505,0.068305083,0.041273108
GRC,PCM,X,1999,MW,Despecified,Despecified,None,None,Gross,711.6561237,430.5509216,29.75333315,0.604998548,0.069105259,0.041808582
GRC,PCM,X,2000,MW,Despecified,Despecified,None,None,Gross,720.8182452,436.7381144,29.62555808,0.605892147,0.06783369,0.0410999
GRC,PCM,X,2001,MW,Despecified,Despecified,None,None,Gross,734.4481085,445.8226706,30.06550547,0.607017249,0.067438261,0.040936187
GRC,PCM,X,2002,MW,Despecified,Despecified,None,None,Gross,740.0027284,449.7607312,29.94600038,0.607782531,0.06658207,0.040467419
GRC,PCM,X,2003,MW,Despecified,Despecified,None,None,Gross,736.1228287,447.8936824,30.3163363,0.608449657,0.067686457,0.041183801
GRC,PCM,X,2004,MW,Despecified,Despecified,None,None,Gross,717.912849,437.1734523,29.55850572,0.608950589,0.067612765,0.041172833
GRC,PCM,X,2005,MW,Despecified,Despecified,None,None,Gross,721.7987269,439.953316,29.42321627,0.609523541,0.066878042,0.040763741
GRC,PCM,X,2006,MW,Despecified,Despecified,None,None,Gross,725.0593818,442.4179177,29.2388656,0.610181633,0.066088792,0.040326167
GRC,PCM,X,2007,MW,Despecified,Despecified,None,None,Gross,731.4772171,446.7840913,29.29087357,0.610797002,0.065559348,0.040043453
GRC,PCM,X,2008,MW,Despecified,Despecified,None,None,Gross,737.6105435,450.8597725,29.27639454,0.611243666,0.06493459,0.039690857
GRC,PCM,X,2009,MW,Despecified,Despecified,None,None,Gross,721.7432216,441.3756325,28.4654226,0.611541085,0.06449251,0.03943982
GRC,PCM,X,2010,MW,Despecified,Despecified,None,None,Gross,688.0308988,420.657921,27.05696752,0.611393939,0.064320594,0.039325222
GRC,PCM,X,2011,MW,Despecified,Despecified,None,None,Gross,623.7331472,380.980402,24.25384205,0.610806727,0.063661653,0.038884966
GRC,PCM,X,2012,MW,Despecified,Despecified,None,None,Gross,560.8280169,342.2201139,22.00746464,0.610205096,0.064307923,0.039241022
GRC,PCM,X,2013,MW,Despecified,Despecified,None,None,Gross,532.423935,324.9239141,20.96293901,0.610272929,0.064516455,0.039372646
GRC,PCM,X,2014,MW,Despecified,Despecified,None,None,Gross,524.5601512,321.2720668,20.54670948,0.612459917,0.063954236,0.039169406
GRC,PCM,X,2015,MW,Despecified,Despecified,None,None,Gross,525.1227081,322.4187872,20.7167969,0.613987516,0.064254311,0.039451345
GRC,PCM,X,2016,MW,Despecified,Despecified,None,None,Gross,529.2821938,325.5699179,21.05469519,0.615115947,0.064670272,0.039779716
GRC,PCM,X,2017,MW,Despecified,Despecified,None,None,Gross,535.6588236,330.1956665,21.27780171,0.616429063,0.064439979,0.039722676
GRC,PCM,X,2018,MW,Despecified,Despecified,None,None,Gross,546.1183672,336.8051213,21.65371899,0.616725497,0.064291537,0.03965023
GRC,PCM,X,2019,MW,Despecified,Despecified,None,None,Gross,553.3113345,341.2648807,21.79079029,0.616768281,0.063853011,0.039382512
GRC,PCM,X,1960,Both,Despecified,Despecified,None,None,Gross,3707.552234,2791.931731,494.4530889,0.753039082,0.177100709,0.133363755
GRC,PCM,X,1961,Both,Despecified,Despecified,None,None,Gross,4011.01594,3056.825472,548.3406747,0.762107535,0.179382395,0.136708675
GRC,PCM,X,1962,Both,Despecified,Despecified,None,None,Gross,4271.64792,3251.769359,589.0596667,0.761244705,0.181150507,0.137899864
GRC,PCM,X,1963,Both,Despecified,Despecified,None,None,Gross,4408.44943,3383.821852,612.963229,0.767576425,0.181145242,0.139042817
GRC,PCM,X,1964,Both,Despecified,Despecified,None,None,Gross,4996.939254,3871.23442,722.2668676,0.774721129,0.186572754,0.144541855
GRC,PCM,X,1965,Both,Despecified,Despecified,None,None,Gross,5392.529402,4145.479901,796.5083017,0.768744979,0.192138985,0.14770588
GRC,PCM,X,1966,Both,Despecified,Despecified,None,None,Gross,5960.241677,4681.986487,939.8014351,0.785536349,0.200727071,0.157678411
GRC,PCM,X,1967,Both,Despecified,Despecified,None,None,Gross,6482.3358,4928.636708,983.9036083,0.760318018,0.199629972,0.151782265
GRC,PCM,X,1968,Both,Despecified,Despecified,None,None,Gross,6883.273408,5244.085712,1070.584137,0.761859278,0.20415077,0.155534158
GRC,PCM,X,1969,Both,Despecified,Despecified,None,None,Gross,7548.306997,5906.084087,1212.98321,0.782438246,0.205378588,0.160696062
GRC,PCM,X,1970,Both,Despecified,Despecified,None,None,Gross,8906.39511,7287.505663,1403.780096,0.818232918,0.192628337,0.157614846
GRC,PCM,X,1971,Both,Despecified,Despecified,None,None,Gross,10265.0669,7972.821029,1533.841793,0.776694502,0.192383823,0.149423458
GRC,PCM,X,1972,Both,Despecified,Despecified,None,None,Gross,11724.51433,8996.55983,1738.003235,0.767328998,0.193185314,0.148236693
GRC,PCM,X,1973,Both,Despecified,Despecified,None,None,Gross,13602.99204,10101.83533,2019.682015,0.742618631,0.199932186,0.148473366
GRC,PCM,X,1974,Both,Despecified,Despecified,None,None,Gross,12982.02074,9499.828209,1949.429293,0.731768066,0.205206794,0.150163779
GRC,PCM,X,1975,Both,Despecified,Despecified,None,None,Gross,13464.14936,9757.770221,1965.761172,0.724722369,0.201455981,0.145999656
GRC,PCM,X,1976,Both,Despecified,Despecified,None,None,Gross,14497.71547,10778.21613,2244.027572,0.743442382,0.208200276,0.154784909
GRC,PCM,X,1977,Both,Despecified,Despecified,None,None,Gross,15474.01525,11031.14457,2376.375537,0.712881847,0.215424204,0.153572004
GRC,PCM,X,1978,Both,Despecified,Despecified,None,None,Gross,16212.95338,11898.29931,2613.130272,0.733876119,0.219622167,0.161175463
GRC,PCM,X,1979,Both,Despecified,Despecified,None,None,Gross,17146.55276,12482.13407,2730.436004,0.727967554,0.218747531,0.159241105
GRC,PCM,X,1980,Both,Despecified,Despecified,None,None,Gross,16833.84373,12465.37199,2751.207131,0.740494695,0.220707985,0.163433092
GRC,PCM,X,1981,Both,Despecified,Despecified,None,None,Gross,16452.91081,12115.15588,2654.356354,0.736353343,0.219093867,0.161330502
GRC,PCM,X,1982,Both,Despecified,Despecified,None,None,Gross,16857.8061,12505.72052,2769.203839,0.741835589,0.221434969,0.164268341
GRC,PCM,X,1983,Both,Despecified,Despecified,None,None,Gross,17594.05524,12844.59315,2769.798157,0.730053019,0.215639229,0.15742807
GRC,PCM,X,1984,Both,Despecified,Despecified,None,None,Gross,18206.34482,13342.95796,2854.052417,0.732874066,0.213899528,0.156761417
GRC,PCM,X,1985,Both,Despecified,Despecified,None,None,Gross,19449.28149,13636.51969,2892.832541,0.701132312,0.212138625,0.148737245
GRC,PCM,X,1986,Both,Despecified,Despecified,None,None,Gross,18490.11997,13604.65164,2923.9571,0.735779522,0.214923335,0.158136189
GRC,PCM,X,1987,Both,Despecified,Despecified,None,None,Gross,19802.32558,14554.58369,3234.653134,0.734993657,0.222242917,0.163347134
GRC,PCM,X,1988,Both,Despecified,Despecified,None,None,Gross,21007.97103,15379.68922,3378.340701,0.732088272,0.219662482,0.160812327
GRC,PCM,X,1989,Both,Despecified,Despecified,None,None,Gross,23063.3699,16256.21286,3676.31743,0.704849852,0.226148455,0.159400705
GRC,PCM,X,1990,Both,Despecified,Despecified,None,None,Gross,23418.96337,16743.65068,3794.581546,0.714961222,0.226628088,0.162030295
GRC,PCM,X,1991,Both,Despecified,Despecified,None,None,Gross,23547.85148,17089.08272,3893.44495,0.72571728,0.227832296,0.165341834
GRC,PCM,X,1992,Both,Despecified,Despecified,None,None,Gross,24078.43358,17053.27229,3899.456382,0.708238442,0.228663233,0.161948092
GRC,PCM,X,1993,Both,Despecified,Despecified,None,None,Gross,23736.42481,17015.41144,3887.010374,0.716848117,0.228440575,0.163757196
GRC,PCM,X,1994,Both,Despecified,Despecified,None,None,Gross,24430.56647,17230.22006,3980.153667,0.705273047,0.230998423,0.162916962
GRC,PCM,X,1995,Both,Despecified,Despecified,None,None,Gross,24626.69461,17758.06453,4135.221703,0.721090053,0.232864437,0.167916229
GRC,PCM,X,1996,Both,Despecified,Despecified,None,None,Gross,25459.54399,19071.79652,4552.307948,0.749102047,0.23869319,0.178805557
GRC,PCM,X,1997,Both,Despecified,Despecified,None,None,Gross,26460.87135,19596.30755,4730.911571,0.740576805,0.24141852,0.178788956
GRC,PCM,X,1998,Both,Despecified,Despecified,None,None,Gross,27838.41724,20695.39701,4994.139406,0.74341141,0.241316434,0.17939739
GRC,PCM,X,1999,Both,Despecified,Despecified,None,None,Gross,27886.90612,20365.39092,4961.325795,0.73028506,0.243615544,0.177908792
GRC,PCM,X,2000,Both,Despecified,Despecified,None,None,Gross,29366.90825,21309.70811,5212.524156,0.725636759,0.244607957,0.177496525
GRC,PCM,X,2001,Both,Despecified,Despecified,None,None,Gross,30329.51811,22013.43267,5416.315999,0.72580885,0.246045952,0.17858233
GRC,PCM,X,2002,Both,Despecified,Despecified,None,None,Gross,30622.92273,22482.26073,5470.615339,0.734164434,0.243330304,0.178644455
GRC,PCM,X,2003,Both,Despecified,Despecified,None,None,Gross,31501.45283,23555.82368,5781.504364,0.747769438,0.245438429,0.183531356
GRC,PCM,X,2004,Both,Despecified,Despecified,None,None,Gross,32067.94285,23393.86345,5671.244901,0.729509328,0.242424468,0.176850911
GRC,PCM,X,2005,Both,Despecified,Despecified,None,None,Gross,32606.37873,23935.95332,5923.606711,0.73408806,0.247477367,0.181670181
GRC,PCM,X,2006,Both,Despecified,Despecified,None,None,Gross,32494.56938,24780.29792,6074.891421,0.762598132,0.245150056,0.186950975
GRC,PCM,X,2007,Both,Despecified,Despecified,None,None,Gross,32476.75722,25258.15409,6118.048511,0.777730176,0.24222073,0.188382371
GRC,PCM,X,2008,Both,Despecified,Despecified,None,None,Gross,32659.92054,24258.76977,5903.369229,0.742768793,0.243349901,0.180752713
GRC,PCM,X,2009,Both,Despecified,Despecified,None,None,Gross,31595.17322,23635.84563,5683.414556,0.748084065,0.240457424,0.179882367
GRC,PCM,X,2010,Both,Despecified,Despecified,None,None,Gross,29671.2109,22262.62792,5301.048737,0.75031073,0.23811424,0.17865967
GRC,PCM,X,2011,Both,Despecified,Despecified,None,None,Gross,28686.02315,21687.6704,5261.078998,0.756036147,0.242583869,0.183402174
GRC,PCM,X,2012,Both,Despecified,Despecified,None,None,Gross,28428.14802,19993.44011,4713.838155,0.703297313,0.235769239,0.165815872
GRC,PCM,X,2013,Both,Despecified,Despecified,None,None,Gross,24881.25393,18130.82391,4173.313591,0.728694139,0.230177824,0.167729231
GRC,PCM,X,2014,Both,Despecified,Despecified,None,None,Gross,24570.69015,18217.12207,4220.974436,0.741416784,0.231703692,0.171789006
GRC,PCM,X,2015,Both,Despecified,Despecified,None,None,Gross,24676.84271,19138.99879,4582.556983,0.775585395,0.239435565,0.185702727
GRC,PCM,X,2016,Both,Despecified,Despecified,None,None,Gross,24078.04219,19280.73992,4568.861196,0.800760285,0.236965034,0.189752188
GRC,PCM,X,2017,Both,Despecified,Despecified,None,None,Gross,24422.54882,19246.25567,4495.068322,0.788052705,0.233555472,0.184054021
GRC,PCM,X,2018,Both,Despecified,Despecified,None,None,Gross,23692.35837,18534.84512,4256.324392,0.782313218,0.229639059,0.179649671
GRC,PCM,X,2019,Both,Despecified,Despecified,None,None,Gross,23388.48133,18636.90488,4327.940213,0.796841172,0.232224194,0.185045799
HKG,PCM,X,1971,IEA,Despecified,Despecified,None,None,Gross,3144.22,2180.14,446.1950225,0.693380234,0.204663472,0.141909606
HKG,PCM,X,1972,IEA,Despecified,Despecified,None,None,Gross,3284.24,2188.07,457.1579606,0.666233284,0.208932055,0.139197489
HKG,PCM,X,1973,IEA,Despecified,Despecified,None,None,Gross,3318.76,2113.63,430.2740449,0.636873411,0.203571129,0.129649039
HKG,PCM,X,1974,IEA,Despecified,Despecified,None,None,Gross,3659.99,2642.06,581.9868388,0.721876289,0.220277677,0.159013232
HKG,PCM,X,1975,IEA,Despecified,Despecified,None,None,Gross,3807.41,2461.83,537.3105684,0.646589151,0.218256569,0.141122329
HKG,PCM,X,1976,IEA,Despecified,Despecified,None,None,Gross,4239.39,2915.25,655.1787755,0.687657894,0.224741883,0.15454553
HKG,PCM,X,1977,IEA,Despecified,Despecified,None,None,Gross,4808.71,3397.95,767.1282146,0.706624022,0.225762067,0.1595289
HKG,PCM,X,1978,IEA,Despecified,Despecified,None,None,Gross,5296.54,3537.6,802.7509162,0.667907728,0.226919639,0.151561381
HKG,PCM,X,1979,IEA,Despecified,Despecified,None,None,Gross,4778.11,3108.99,613.1493028,0.650673593,0.197218165,0.128324652
HKG,PCM,X,1980,IEA,Despecified,Despecified,None,None,Gross,4879.03,2998.36,587.0158762,0.614540185,0.195778985,0.120314053
HKG,PCM,X,1981,IEA,Despecified,Despecified,None,None,Gross,5399.58,3172.99,638.2492447,0.587636446,0.201150727,0.118203498
HKG,PCM,X,1982,IEA,Despecified,Despecified,None,None,Gross,5985.29,3652.82,749.7564353,0.610299584,0.205254142,0.125266518
HKG,PCM,X,1983,IEA,Despecified,Despecified,None,None,Gross,6706.77,3718.16,759.415059,0.554389073,0.204244857,0.113231117
HKG,PCM,X,1984,IEA,Despecified,Despecified,None,None,Gross,7013.51,3932.61,820.1134274,0.56071924,0.208541764,0.11693338
HKG,PCM,X,1985,IEA,Despecified,Despecified,None,None,Gross,7313.67,3798.13,766.7629695,0.519319302,0.201879075,0.1048397
HKG,PCM,X,1986,IEA,Despecified,Despecified,None,None,Gross,8678.72,4379.85,895.6876224,0.504665435,0.204501894,0.103205037
HKG,PCM,X,1987,IEA,Despecified,Despecified,None,None,Gross,8755.01,4759.9,1003.067633,0.543677277,0.210732922,0.114570701
HKG,PCM,X,1988,IEA,Despecified,Despecified,None,None,Gross,9583.83,5399.58,1169.231387,0.563405236,0.216541173,0.122000431
HKG,PCM,X,1989,IEA,Despecified,Despecified,None,None,Gross,9687.2,5347.6,1114.371728,0.552027418,0.208387263,0.115035483
HKG,PCM,X,1990,IEA,Despecified,Despecified,None,None,Gross,9931.13,5365.07,1057.229563,0.540227547,0.197057925,0.10645612
HKG,PCM,X,1991,IEA,Despecified,Despecified,None,None,Gross,10375.9,5569.57,1056.465601,0.53677946,0.189685308,0.101819177
HKG,PCM,X,1992,IEA,Despecified,Despecified,None,None,Gross,12247.47,6487.82,1326.463184,0.529727364,0.204454375,0.108305077
HKG,PCM,X,1993,IEA,Despecified,Despecified,None,None,Gross,11344.34,6662.54,1315.364845,0.587300804,0.197426934,0.115948997
HKG,PCM,X,1994,IEA,Despecified,Despecified,None,None,Gross,11798.51,7271.16,1437.091591,0.616277818,0.197642686,0.121802803
HKG,PCM,X,1995,IEA,Despecified,Despecified,None,None,Gross,11543.71,7078.81,1372.754953,0.613217934,0.193924537,0.118918004
HKG,PCM,X,1996,IEA,Despecified,Despecified,None,None,Gross,11459.5,7193.01,1370.566725,0.62768969,0.190541474,0.119600918
HKG,PCM,X,1997,IEA,Despecified,Despecified,None,None,Gross,10798.15,7253.75,1382.373555,0.671758588,0.190573642,0.128019481
HKG,PCM,X,1998,IEA,Despecified,Despecified,None,None,Gross,13794.73,9634.97,2017.084765,0.69845296,0.209350394,0.146221402
HKG,PCM,X,1999,IEA,Despecified,Despecified,None,None,Gross,16599.42,11610.65,2514.690481,0.699461186,0.216584815,0.151492671
HKG,PCM,X,2000,IEA,Despecified,Despecified,None,None,Gross,14840.61,9905.48,2035.668618,0.667457739,0.205509336,0.137168797
HKG,PCM,X,2001,IEA,Despecified,Despecified,None,None,Gross,14659.08,9193.79,1861.242374,0.627173738,0.202445605,0.126968567
HKG,PCM,X,2002,IEA,Despecified,Despecified,None,None,Gross,13704.6,8334.34,1591.824669,0.608141792,0.190995888,0.116152582
HKG,PCM,X,2003,IEA,Despecified,Despecified,None,None,Gross,14360.8,8324.76,1584.389796,0.579686368,0.190322579,0.110327405
HKG,PCM,X,2004,IEA,Despecified,Despecified,None,None,Gross,12993.86,7191.36,1261.551627,0.553442934,0.175426015,0.097088288
HKG,PCM,X,2005,IEA,Despecified,Despecified,None,None,Gross,13349.71,7331.27,1316.04645,0.549170731,0.179511388,0.0985824
HKG,PCM,X,2006,IEA,Despecified,Despecified,None,None,Gross,13695.09,7111.7,1272.184874,0.5192883,0.178886184,0.092893502
HKG,PCM,X,2007,IEA,Despecified,Despecified,None,None,Gross,14897.92,7295.55,1340.892928,0.489702589,0.183796003,0.090005378
HKG,PCM,X,2008,IEA,Despecified,Despecified,None,None,Gross,14531.55,7367.47,1391.817457,0.506998221,0.188913895,0.095779009
HKG,PCM,X,2009,IEA,Despecified,Despecified,None,None,Gross,14998.05,7901.54,1495.238262,0.526837822,0.189233777,0.099695511
HKG,PCM,X,2010,IEA,Despecified,Despecified,None,None,Gross,14197.15,7664.61,1433.460157,0.539869622,0.187023235,0.100968163
HKG,PCM,X,2011,IEA,Despecified,Despecified,None,None,Gross,15170.62,7645.87,1426.626228,0.503991927,0.186587822,0.094038756
HKG,PCM,X,2012,IEA,Despecified,Despecified,None,None,Gross,14628.55,7672.16,1426.790302,0.524464831,0.185969831,0.097534636
HKG,PCM,X,2013,IEA,Despecified,Despecified,None,None,Gross,14408.25,7673.6,1451.061177,0.532583763,0.189097839,0.100710439
HKG,PCM,X,2014,IEA,Despecified,Despecified,None,None,Gross,14489.74,7805.34,1477.886594,0.538680473,0.189343013,0.101995384
HKG,PCM,X,2015,IEA,Despecified,Despecified,None,None,Gross,15572.88,8090.99,1577.562073,0.519556434,0.194977632,0.101301883
HKG,PCM,X,2016,IEA,Despecified,Despecified,None,None,Gross,16066.67,8318.76,1653.614934,0.517765038,0.198781421,0.10292207
HKG,PCM,X,2017,IEA,Despecified,Despecified,None,None,Gross,14515.54,8613.36,1761.254692,0.593388878,0.204479401,0.121335802
HKG,PCM,X,2018,IEA,Despecified,Despecified,None,None,Gross,15013.03,8510.95,1727.227621,0.566904216,0.202941813,0.115048569
HKG,PCM,X,2019,IEA,Despecified,Despecified,None,None,Gross,14808.47,8665.75,1770.87676,0.585188747,0.204353548,0.119585397
HKG,PCM,X,1971,MW,Despecified,Despecified,None,None,Gross,10.74641683,4.835887575,0.306735498,0.45,0.063428997,0.028543049
HKG,PCM,X,1972,MW,Despecified,Despecified,None,None,Gross,9.93267016,4.469701572,0.282595474,0.45,0.063224685,0.028451108
HKG,PCM,X,1973,MW,Despecified,Despecified,None,None,Gross,9.787027346,4.404162306,0.278917313,0.45,0.063330389,0.028498675
HKG,PCM,X,1974,MW,Despecified,Despecified,None,None,Gross,9.456175986,4.255279194,0.269094803,0.45,0.063237872,0.028457043
HKG,PCM,X,1975,MW,Despecified,Despecified,None,None,Gross,8.244982803,3.710242261,0.23356002,0.45,0.062950073,0.028327533
HKG,PCM,X,1976,MW,Despecified,Despecified,None,None,Gross,8.51208951,3.830440279,0.241554919,0.45,0.06306192,0.028377864
HKG,PCM,X,1977,MW,Despecified,Despecified,None,None,Gross,8.06858367,3.630862651,0.229621018,0.45,0.06324145,0.028458652
HKG,PCM,X,1978,MW,Despecified,Despecified,None,None,Gross,7.570423356,3.40669051,0.215188523,0.45,0.063166443,0.028424899
HKG,PCM,X,1979,MW,Despecified,Despecified,None,None,Gross,7.701284433,3.465577995,0.219163196,0.45,0.063240013,0.028458006
HKG,PCM,X,1980,MW,Despecified,Despecified,None,None,Gross,4.383635879,1.972636146,0.125840001,0.45,0.063792809,0.028706764
HKG,PCM,X,1981,MW,Despecified,Despecified,None,None,Gross,4.631925275,2.084366374,0.133439202,0.45,0.064019073,0.028808583
HKG,PCM,X,1982,MW,Despecified,Despecified,None,None,Gross,4.107566677,1.848405005,0.118998765,0.45,0.064379162,0.028970623
HKG,PCM,X,1983,MW,Despecified,Despecified,None,None,Gross,3.219428649,1.448742892,0.094204728,0.45,0.065025153,0.029261319
HKG,PCM,X,1984,MW,Despecified,Despecified,None,None,Gross,2.958067998,1.331130599,0.08681774,0.45,0.065221054,0.029349474
HKG,PCM,X,1985,MW,Despecified,Despecified,None,None,Gross,2.882525662,1.297136548,0.08515333,0.45,0.06564716,0.029541222
HKG,PCM,X,1986,MW,Despecified,Despecified,None,None,Gross,2.737611902,1.231925356,0.08122996,0.45,0.065937404,0.029671832
HKG,PCM,X,1987,MW,Despecified,Despecified,None,None,Gross,2.267770113,1.020496551,0.068403627,0.45,0.067029748,0.030163387
HKG,PCM,X,1988,MW,Despecified,Despecified,None,None,Gross,1.938573748,0.872358187,0.059435111,0.45,0.068131545,0.030659195
HKG,PCM,X,1989,MW,Despecified,Despecified,None,None,Gross,2.090643022,0.94078936,0.063725075,0.45,0.067735752,0.030481089
HKG,PCM,X,1990,MW,Despecified,Despecified,None,None,Gross,2.151925961,0.968366682,0.06573018,0.45,0.067877367,0.030544815
HKG,PCM,X,1991,MW,Despecified,Despecified,None,None,Gross,2.194967423,0.98773534,0.067223884,0.45,0.068058599,0.03062637
HKG,PCM,X,1992,MW,Despecified,Despecified,None,None,Gross,2.445484642,1.100468089,0.074705073,0.45,0.067884815,0.030548167
HKG,PCM,X,1993,MW,Despecified,Despecified,None,None,Gross,2.798115322,1.259151895,0.085240593,0.45,0.067696831,0.030463574
HKG,PCM,X,1994,MW,Despecified,Despecified,None,None,Gross,2.861671936,1.287752371,0.087113045,0.45,0.067647358,0.030441311
