Country,Method,Energy.type,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,Year,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2008,737.610543515227,450.859772539857,29.2763945366265,0.611243665784923,0.0649345901314326,0.0396908569081784
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2009,721.743221565092,441.375632493886,28.4654226029905,0.611541084565737,0.064492510477195,0.039439819803591
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2010,688.030898785614,420.657921037752,27.0569675222643,0.611393938528372,0.0643205944048681,0.0393252215416782
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2011,623.733147156787,380.980402004778,24.2538420520525,0.610806726789223,0.0636616527370569,0.0388849657303139
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2012,560.828016885048,342.220113870469,22.0074646382715,0.610205095977958,0.0643079227266033,0.0392410221595301
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2013,532.423934985948,324.923914051623,20.9629390109804,0.61027292858312,0.0645164547896277,0.0393726458062666
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2014,524.56015116606,321.272066823401,20.5467094761019,0.612459917340721,0.063954235670903,0.0391694058925903
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2015,525.122708082437,322.418787199442,20.7167969018776,0.613987516130853,0.064254310618266,0.0394513445772094
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2016,529.282193766661,325.569917861565,21.0546951945625,0.615115947023707,0.064670272157992,0.0397797157027441
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2017,535.658823596872,330.195666488142,21.2778017106418,0.616429062571816,0.0644399786858073,0.03972267565344
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2018,546.118367233994,336.805121339641,21.6537189900729,0.616725496792036,0.064291537206873,0.0396502302234324
GRC,PCM,E,MW,Despecified,Despecified,None,None,Gross,2019,553.311334513229,341.264880746537,21.7907902948595,0.616768281182531,0.0638530113241975,0.039382512042754
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1960,3673.36223380571,2686.73173145614,714.67951911122,0.731409417435156,0.266003304588912,0.194557322045202
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1961,3963.96593977078,2937.11547243408,798.204920827798,0.740953761223266,0.271764909592165,0.201365231930816
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1962,4209.87792010138,3123.90935945378,869.246859943262,0.74204274298257,0.278256107947783,0.206477925593227
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1963,4341.10942965914,3250.30185219855,913.723322279592,0.748726081400294,0.281119527917549,0.210481522542807
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1964,4898.27925381603,3714.50441963036,1056.0413774984,0.758328430690544,0.284302092068447,0.215594359320304
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1965,5278.40940227384,3976.47990121133,1141.09308696865,0.753348139213745,0.286960607199611,0.216181239461473
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1966,5874.77167674119,4491.14648698246,1285.69870788727,0.76448017627023,0.286274053098436,0.218850838574286
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1967,6416.29579999798,4730.43670832809,1377.26950340336,0.737253526922742,0.291150603701901,0.214651809444912
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1968,6816.6834079411,5031.14571183329,1472.95511294091,0.738063572964566,0.292767333189438,0.216080903981104
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1969,7458.18699693605,5665.49408694233,1686.44728915594,0.759634223340044,0.297669940745824,0.226120274250131
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1970,8748.38510979052,6952.28566319189,2051.41483731714,0.794693600697965,0.2950705619273,0.234490687317978
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1971,9735.77690025481,7605.05102884579,2386.48861063239,0.78114475164758,0.313803102908908,0.245125646888019
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1972,11107.2243280333,8584.98982973513,2692.51021373397,0.77291946000115,0.313629982927661,0.242410717044618
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1973,12816.3120357617,9635.10532598442,3138.92456043554,0.751784546061247,0.325779994534189,0.244916365306721
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1974,12244.6307369553,9060.29820878882,3057.27208302354,0.739940501549313,0.337436143112582,0.24968266897559
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1975,12698.1193595138,9313.83022137793,3090.52270225837,0.733481073667789,0.331820811502955,0.243384285086504
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1976,13691.2054718866,10285.9961300083,3427.66807506597,0.751284914329094,0.333236376111994,0.250355462278637
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1977,14617.245245161,10526.4045728028,3540.80968060089,0.720136003484487,0.33637408253805,0.242235087474713
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1978,15322.7033825551,11353.5893094152,3834.71634712795,0.740965156471105,0.337753660329066,0.250263693774415
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1979,16174.0227612109,11911.9440739347,4063.162521422,0.736486169816846,0.341099865496587,0.251215333464623
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1980,15885.7637324502,11899.9719878069,4056.93537662321,0.749096624388199,0.340919741725449,0.255381827713831
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1981,15533.8208064944,11571.2858771594,4010.893772978,0.744909190166639,0.34662472395528,0.258203942413262
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1982,15917.7660986259,11939.7505176519,4123.72198638765,0.750089581896963,0.345377567168683,0.259064114954147
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1983,16603.435244145,12269.3831450452,4183.0355000547,0.738966543045471,0.340932828537836,0.251937953715319
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1984,17199.4648244618,12747.6379643675,4345.25644758346,0.741164803351168,0.340867575603371,0.252639049640862
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1985,18384.4214896296,13032.799690802,4494.80692579755,0.708904530836265,0.344884217699577,0.244489984541151
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1986,17499.8499720699,13001.3216387353,4585.90099743652,0.742939034305186,0.352725755493472,0.262053732160887
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1987,18742.8655805251,13901.1436940109,5065.9660952983,0.741676540029983,0.364428007278343,0.270287703528223
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1988,19895.6210320213,14693.1892167217,5433.14939168899,0.73851372586327,0.36977332228906,0.273082673968534
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1989,21898.9699049178,15570.0928646164,5840.57940459108,0.710996587155449,0.375115258166765,0.266705668346505
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1990,22195.7633662823,16013.5006778132,6145.06594264137,0.721466543571976,0.383742822152273,0.276857607518756
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1991,22363.5014750022,16347.8727243162,6374.10183424468,0.731006848037181,0.389904053067632,0.285022532869891
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1992,22894.3035768663,16326.1422900602,6499.99473678785,0.713109365185368,0.398134147142968,0.28391318892774
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1993,22588.6348052605,16297.8514352897,6634.95133523209,0.721506703516861,0.407105891324143,0.293729629631576
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1994,23193.346474767,16511.3400569305,6863.87326425964,0.71189985778438,0.415706613793506,0.295941479239623
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1995,23388.4346092526,17022.5445309184,7229.24359171016,0.727818890631702,0.424686425615133,0.309094803157549
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1996,24116.7139935913,18273.4865226632,7888.01875215665,0.757710462856554,0.431664682181682,0.32707684613471
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1997,25050.0213479324,18811.0975493492,8295.72186083963,0.750941377976187,0.441001480061254,0.331166259126736
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1998,26376.3372378707,19870.6570121757,8818.35220592246,0.753351643671197,0.443787651335284,0.334328156574417
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,1999,26468.6561236881,19568.5509215832,8760.74445621814,0.739310331062496,0.447695104830447,0.330985616167257
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2000,27868.818245161,20500.7381143738,9343.63308974594,0.735615623670497,0.455770569704258,0.335271951883655
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2001,28798.4481084979,21175.8226705939,9815.1337486173,0.735311242842469,0.46350660851761,0.340821620374781
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2002,29122.002728398,21629.7607312076,9977.92553529833,0.74272916368199,0.461305405052497,0.342624977696622
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2003,29945.1228286864,22667.8936823898,10520.3080123918,0.75698115556483,0.464106112363002,0.351319581241246
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2004,30489.9128489687,22535.1734522778,10594.7421876334,0.739102586613004,0.470142473501243,0.347483518241404
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2005,31030.7987268887,23039.9533159532,11042.0739391507,0.742486634608884,0.4792576524669,0.355842401490703
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2006,31013.0593818463,23871.4179177336,11679.5719832325,0.769721478420373,0.489270139858596,0.376601735398901
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2007,30979.4772171484,24332.7840912725,12012.1699384751,0.785448505819308,0.493661962125556,0.387746050531346
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2008,31202.6105435152,23426.8597725399,11755.0531987827,0.750798069920102,0.501776734607922,0.376733003874439
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2009,30213.7432215651,22851.3756324939,11559.6642968634,0.756323884297252,0.50586295034361,0.382596231525947
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2010,28346.0308987856,21532.6579210378,10830.5831329532,0.759635731645246,0.502984033493217,0.382084644288496
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2011,27420.7331471568,20974.9804020048,11051.802894566,0.764931422126459,0.526904086809525,0.403045492447453
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2012,27164.828016885,19371.2201138705,10905.2313759472,0.713099309954392,0.562960480126837,0.40144672991004
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2013,23920.423934986,17589.9239140516,9643.57109253319,0.735351679462697,0.548244048106966,0.403152181530885
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2014,23708.5601511661,17680.2720668234,9823.87658470987,0.745733690873414,0.555640577677768,0.414359898790678
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2015,23770.1227080824,18555.4187871994,10619.1663396102,0.780619394147685,0.572294619776295,0.446744279363751
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2016,23258.2821937667,18717.5699178616,11032.427796907,0.804770092731869,0.589415604980811,0.474344051078018
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2017,23634.6588235969,18700.1956664881,11133.1318162012,0.79121919237598,0.595348413180107,0.471051090658685
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2018,22975.118367234,18005.8051213396,10630.8897094189,0.783708916469334,0.590414571177363,0.462713163845118
GRC,PCM,E,Both,Despecified,Despecified,None,None,Gross,2019,22624.3113345132,18118.2648807465,11095.3551356241,0.800831663464039,0.612385082603281,0.490417364381748
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1971,2969,2084,840.981392820289,0.701919838329404,0.403541935134496,0.28325408986874
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1972,3102,2093,826.902549457628,0.674725983236622,0.395080052297003,0.266570776743271
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1973,3135,2026,812.769514938887,0.646251993620415,0.401169553276845,0.259256623584972
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1974,3458,2525,1031.07015773142,0.730190861769809,0.408344616923335,0.298169507730313
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1975,3596,2356,991.801132536139,0.655172413793103,0.420968222638429,0.275806766556212
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1976,4005,2789,1176.09913982103,0.696379525593009,0.421692054435652,0.293657712814241
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1977,4543,3250,1400.18873206776,0.715386308606648,0.430827302174695,0.308207953349716
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1978,5003,3385,1482.60668596134,0.676594043573856,0.43799311254397,0.296343531073623
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1979,4514,2985,1256.22153401572,0.661276030128489,0.420844735013642,0.278294535670297
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1980,4610,2886,1296.02853849834,0.626030368763557,0.449074337664013,0.281134173210052
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1981,5104,3054,1393.57971164529,0.598354231974922,0.456312937670363,0.27303677735997
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1982,5656,3512,1632.38793453987,0.620933521923621,0.464802942636638,0.28861172817183
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1983,6340,3582,1700.34721524607,0.564984227129337,0.474692131559485,0.268193567073513
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1984,6631,3790,1856.2091562447,0.571557834414116,0.489764948877229,0.279928993552209
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1985,6914,3668,1907.39836819774,0.530517789991322,0.520010460250202,0.275874800144307
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1986,8205,4226,2194.54341329179,0.515051797684339,0.519295649146187,0.2674641576224
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1987,8270,4604,2592.14225705072,0.55671100362757,0.563019604050981,0.313439208833218
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1988,9061,5214,2924.35594205655,0.575433175146231,0.560866118537887,0.322740971422199
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1989,9154,5166,2953.12602249529,0.564343456412497,0.571646539391269,0.322604983886311
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1990,9381,5190,3118.51212918945,0.55324592260953,0.600869389053844,0.332428539514918
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1991,9799,5389,3294.89285204842,0.549954076946627,0.611410809435594,0.336247867338342
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1992,11569,6261,3697.68383433476,0.541187656668684,0.590589975137321,0.319620004696583
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1993,10723,6434,3933.55025250767,0.600018651496783,0.611369327402497,0.366832999394541
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1994,11209,7018,4310.4480285294,0.626104023552502,0.614198921135565,0.384552415784584
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1995,10966,6839,4453.23726271761,0.623654933430604,0.651153277192223,0.406094953740435
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1996,10923,6968,4892.96192536082,0.63791998535201,0.702204639116077,0.447950373099041
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1997,10307,7028,5043.75743463896,0.681866692539051,0.717666111929277,0.489352618088577
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1998,13131,9287,6029.91534553377,0.707257634605133,0.649285597667037,0.459212195989169
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1999,15801,11160,6518.73730114256,0.706284412378963,0.584116245622093,0.412552199300206
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2000,14137,9559,6231.6736956975,0.67616891844097,0.651916905083952,0.440805948624001
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2001,13956,8882,6228.76140444933,0.636428776153626,0.701279149341289,0.446314230757332
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2002,13048,8075,6101.45943485065,0.618868792152054,0.755598691622371,0.467616449636009
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2003,13648,8068,6219.36182432743,0.591148886283705,0.770867851304838,0.455697671770767
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2004,12368,7003,6019.01042324833,0.566219275549806,0.85949027891594,0.486659963069884
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2005,12703,7140,6054.3182897915,0.562071951507518,0.847943738066036,0.476605391623357
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2006,13026,6934,6072.14416692646,0.532319975433748,0.875705821593086,0.466155701437621
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2007,14150,7111,6199.11175973356,0.502544169611307,0.87176371252054,0.438099771005905
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2008,13813,7178,6223.89182700201,0.519655397089698,0.867078827946784,0.450582192644756
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2009,14247,7685,6480.85137199131,0.539411805994244,0.843311824592234,0.454892354319598
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2010,13507,7463,6582.72915487163,0.552528318649589,0.882048660709048,0.487356863468692
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2011,14413,7447,6571.65268843338,0.516686324845625,0.882456383568334,0.455953145662484
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2012,13907,7479,6674.38812327794,0.537786726109154,0.892417184553809,0.479930116004741
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2013,13692,7475,6575.85082814694,0.545939234589541,0.879712485370828,0.480269560922213
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2014,13767,7606,6894.38817171899,0.552480569477737,0.906440727283591,0.500790889207452
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2015,14804,7873,6991.38983165626,0.5318157254796,0.888021063337515,0.472263566040006
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2016,15270,8089,7126.86558779955,0.529731499672561,0.88105644551855,0.466723352180717
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2017,13811,8366,7519.60591930722,0.605749040619796,0.898829299462971,0.544464985830658
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2018,14283,8272,7713.02515014808,0.579150038507316,0.932425670956006,0.540014363239381
HKG,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2019,14091,8420,7910.84398771459,0.597544531970762,0.93953016481171,0.561411112604825
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1971,10.7464168341449,4.83588757536519,0.306735497850671,0.45,0.0634289968636228,0.0285430485886303
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1972,9.93267015982997,4.46970157192349,0.28259547411124,0.45,0.063224685040802,0.0284511082683609
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1973,9.78702734565768,4.40416230554596,0.278917312812456,0.45,0.0633303891778077,0.0284986751300134
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1974,9.45617598572441,4.25527919357599,0.269094802823182,0.45,0.0632378724360609,0.0284570425962274
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1975,8.24498280280688,3.7102422612631,0.233560020272855,0.45,0.0629500727516762,0.0283275327382543
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1976,8.51208950958684,3.83044027931408,0.241554918662733,0.45,0.0630619200532186,0.0283778640239484
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1977,8.06858366950571,3.63086265127757,0.229621018057977,0.45,0.0632414497907767,0.0284586524058495
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1978,7.57042335558568,3.40669051001355,0.215188522938494,0.45,0.0631664432991413,0.0284248994846136
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1979,7.70128443344715,3.46557799505121,0.219163195803574,0.45,0.0632400125221637,0.0284580056349736
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1980,4.38363587927065,1.97263614567179,0.125840001461362,0.45,0.0637928093011327,0.0287067641855097
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1981,4.63192527475894,2.08436637364152,0.133439202084474,0.45,0.0640190725449801,0.028808582645241
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1982,4.10756667731413,1.84840500479136,0.118998764528536,0.45,0.0643791616123479,0.0289706227255566
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1983,3.21942864943688,1.4487428922466,0.0942047281806373,0.45,0.06502515296869,0.0292613188359105
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1984,2.95806799808063,1.33113059913629,0.0868177401009971,0.45,0.0652210535595301,0.0293494741017886
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1985,2.88252566190003,1.29713654785502,0.0851533300522005,0.45,0.0656471596556374,0.0295412218450368
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1986,2.73761190232571,1.23192535604657,0.0812299595224838,0.45,0.0659374036939727,0.0296718316622877
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1987,2.2677701132486,1.02049655096187,0.0684036267744111,0.45,0.0670297481259855,0.0301633866566935
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1988,1.9385737482525,0.872358186713623,0.0594351111302652,0.45,0.0681315450871977,0.030659195289239
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1989,2.0906430221803,0.940789359981136,0.0637250750182441,0.45,0.067735752261826,0.0304810885178217
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1990,2.15192596056681,0.968366682255066,0.0657301802328593,0.45,0.0678773665361879,0.0305448149412845
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1991,2.19496742261874,0.987735340178432,0.0672238838010713,0.45,0.0680585993702802,0.0306263697166261
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1992,2.44548464239278,1.10046808907675,0.074705072656605,0.45,0.0678848150147448,0.0305481667566352
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1993,2.79811532228936,1.25915189503021,0.0852405926572028,0.45,0.0676968306950431,0.0304635738127694
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1994,2.86167193582346,1.28775237112056,0.0871130450274826,0.45,0.0676473575052942,0.0304413108773824
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1995,2.62048357579008,1.17921760910554,0.0810698782301941,0.45,0.0687488701018359,0.0309369915458262
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1996,2.73458549456944,1.23056347255625,0.0846440593445273,0.45,0.0687847975600122,0.0309531589020055
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1997,2.59235298344653,1.16655884255094,0.0806378913618714,0.45,0.0691245811360351,0.0311060615112158
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1998,2.58964630865384,1.16534083889423,0.0806791854884545,0.45,0.0692322647552707,0.0311545191398718
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,1999,2.58508132646575,1.16328659690959,0.0805141307929211,0.45,0.0692126351380792,0.0311456858121356
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2000,2.5686221606571,1.1558799722957,0.0800544372155085,0.45,0.0692584343826913,0.0311662954722111
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2001,2.55115418152315,1.14801938168542,0.079554293686026,0.45,0.069296995290473,0.0311836478807128
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2002,2.53454885528558,1.14054698487851,0.0790811706247086,0.45,0.069336179634136,0.0312012808353612
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2003,2.53069244094547,1.13881159842546,0.0790646761634361,0.45,0.0694273541582754,0.0312423093712239
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2004,2.51383561444014,1.13122602649806,0.0785736750819271,0.45,0.0694588643130564,0.0312564889408754
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2005,2.5724530418536,1.15760386883412,0.0805728929638035,0.45,0.0696031648934902,0.0313214242020706
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2006,2.65901735669387,1.19655781051224,0.0834089422176683,0.45,0.0697074069341968,0.0313683331203886
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2007,2.66876489824064,1.20094420420829,0.0837040354924561,0.45,0.0696985215459174,0.0313643346956629
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2008,2.53644836556371,1.14140176450367,0.0794949253588631,0.45,0.0696467517670527,0.0313410382951737
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2009,2.48756333491787,1.11940350071304,0.0781472882872444,0.45,0.0698115453788253,0.0314151954204714
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2010,2.50240094855929,1.12608042685168,0.0784626978067844,0.45,0.0696777032402136,0.0313549664580961
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2011,2.37336171484169,1.06801277167876,0.0743575321326622,0.45,0.0696223248489649,0.0313300461820342
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2012,2.52337769078075,1.13551996085134,0.0791000953863177,0.45,0.069659801776636,0.0313469107994862
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2013,2.54203756640948,1.14391690488426,0.0797458210727609,0.45,0.0697129491943553,0.0313708271374599
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2014,2.53091582331535,1.13891212049191,0.0794270801788949,0.45,0.0697394283104033,0.0313827427396815
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2015,2.51584893169475,1.13213201926264,0.0791134691633338,0.45,0.0698800738935559,0.0314460332521002
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2016,2.49436686408747,1.12246508883936,0.078579032834963,0.45,0.0700057699934474,0.0315025964970513
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2017,2.48531816397916,1.11839317379062,0.0783217135898473,0.45,0.0700305719180919,0.0315137573631414
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2018,2.47564225933807,1.11403901670213,0.0780453134012447,0.45,0.0700561759787201,0.0315252791904241
HKG,PCM,E,MW,Despecified,Despecified,None,None,Gross,2019,2.46334437056702,1.10850496675516,0.0777193538726957,0.45,0.0701118679695206,0.0315503405862843
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1971,2979.74641683414,2088.83588757537,841.28812831814,0.701011292697405,0.402754535826495,0.282335477799474
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1972,3111.93267015983,2097.46970157192,827.185144931739,0.674008702593233,0.394372869515977,0.265810746120434
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1973,3144.78702734566,2030.40416230555,813.0484322517,0.645641229326521,0.400436744243311,0.258538471820761
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1974,3467.45617598572,2529.25527919358,1031.33925253424,0.729426747109374,0.407764001134387,0.297433968935759
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1975,3604.24498280281,2359.71024226126,992.034692556412,0.654703066389859,0.420405300104035,0.275240639104661
HKG,PCM,E,Both,Despecified,Despecified,None,None,Gross,1976,4013.51208950959,2792.83044027931,1176.3406947397,0.695856989587534,0.421200183789908,0.293095091905761
